EXP,Year,Loc,Range,Row,Plot,REP,Nitro,Weed,HYB,Code,TRT,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STR
REPLICATED TRIAL,2018,Macomb,11,29,22204,2,N2,WPLUS,PHHB9*PHZ51,UIUC4,MacombN2WPLUSUIUC4,20,6/7/2018,11/21/2018,NA,NA,NA,NA,1.85,1.695,80.765,2.744166667,109.9166667,253,102,21.896,20.126,7.0760352,17.1,55.6,137.6314333,8,3.7,72.1
REPLICATED TRIAL,2018,Macomb,12,29,21204,2,N2,WMINUS,PHHB9*PHZ51,UIUC4,MacombN2WMINUSUIUC4,19,6/7/2018,11/21/2018,NA,NA,NA,NA,1.883333333,1.706666667,81.99833333,1.429166667,113.4166667,234,84,21.634,19.842,6.40925496,17.5,51.7,133.419363,8,3.5,72.5
REPLICATED TRIAL,2018,Macomb,13,41,32204,3,N2,WPLUS,PHHB9*PHZ51,UIUC4,MacombN2WPLUSUIUC4,28,6/7/2018,11/21/2018,NA,NA,NA,NA,1.853333333,1.6475,77.23583333,0.7725,89.66666667,252,87,20.888,19.18,5.81051352,17.5,58,107.8172822,8,3.5,72.4
REPLICATED TRIAL,2018,Macomb,14,41,31204,3,N2,WMINUS,PHHB9*PHZ51,UIUC4,MacombN2WMINUSUIUC4,31,6/7/2018,11/21/2018,NA,NA,NA,NA,1.833333333,1.671666667,99.69333333,2.200833333,97.83333333,246,94,19.768,18.134,6.75398488,17.2,58,125.7796368,7.4,3.6,72.7
REPLICATED TRIAL,2018,Macomb,15,33,31104,3,N1,WMINUS,PHHB9*PHZ51,UIUC4,MacombN1WMINUSUIUC4,31,6/7/2018,11/21/2018,NA,NA,NA,NA,1.89,1.6825,98.84333333,0.119166667,87.33333333,235,83,20.996,19.3,6.577084,17.6,50.5,139.9964849,7,3.5,73.3
REPLICATED TRIAL,2018,Macomb,16,33,32104,3,N1,WPLUS,PHHB9*PHZ51,UIUC4,MacombN1WPLUSUIUC4,20,6/7/2018,11/21/2018,NA,NA,NA,NA,1.9,1.7325,84.09916667,0.2325,96.58333333,237,86,20.926,19.016,6.64058688,17.3,54.1,132.4227543,7.4,3.5,72.8
REPLICATED TRIAL,2018,Macomb,17,21,31304,3,N3,WMINUS,PHHB9*PHZ51,UIUC4,MacombN3WMINUSUIUC4,26,6/7/2018,11/20/2018,NA,NA,NA,NA,1.816666667,1.666666667,95.94166667,2.780833333,125.5833333,253,90,22.21,20.22,7.64756112,18.1,56.1,145.643768,9.3,3.7,71
REPLICATED TRIAL,2018,Macomb,18,21,32304,3,N3,WPLUS,PHHB9*PHZ51,UIUC4,MacombN3WPLUSUIUC4,26,6/7/2018,11/20/2018,NA,NA,NA,NA,1.856666667,1.721666667,103.5075,3.385833333,125,255,106,22.978,20.93,6.690482,17.3,57.3,125.9668309,8.4,3.5,72.1
REPLICATED TRIAL,2018,Macomb,19,13,42204,4,N2,WPLUS,PHHB9*PHZ51,UIUC4,MacombN2WPLUSUIUC4,25,6/7/2018,11/20/2018,NA,NA,NA,NA,1.87,1.711666667,81.54166667,1.524166667,147.1666667,249,98,21.276,19.206,7.21664872,17.2,53,147.0746902,9.1,3.6,71.4
REPLICATED TRIAL,2018,Macomb,20,13,41204,4,N2,WMINUS,PHHB9*PHZ51,UIUC4,MacombN2WMINUSUIUC4,14,6/7/2018,11/20/2018,NA,NA,NA,NA,1.886666667,1.711666667,87.02583333,-0.114166667,101.5,249,100,22.728,19.902,8.7543256,18.1,52.4,178.4938344,8.2,3.5,72.2
REPLICATED TRIAL,2018,Macomb,21,37,41304,4,N3,WMINUS,PHHB9*PHZ51,UIUC4,MacombN3WMINUSUIUC4,26,6/7/2018,11/21/2018,NA,NA,NA,NA,1.803333333,1.701666667,79.24583333,3.3925,106.1666667,250,95,24.18,21.948,7.20757688,17,57.8,135.0166868,8,3.7,72.2
REPLICATED TRIAL,2018,Macomb,22,37,42304,4,N3,WPLUS,PHHB9*PHZ51,UIUC4,MacombN3WPLUSUIUC4,28,6/7/2018,11/21/2018,NA,NA,NA,NA,1.866666667,1.679166667,87.22666667,0.885,116.6666667,244,110,22.036,19.788,7.56591456,17.4,61.9,131.7039317,8.3,3.5,72.2
REPLICATED TRIAL,2018,Macomb,23,17,41104,4,N1,WMINUS,PHHB9*PHZ51,UIUC4,MacombN1WMINUSUIUC4,29,6/7/2018,11/20/2018,NA,NA,NA,NA,1.876666667,1.670833333,86.87916667,1.0075,96.91666667,236,85,21.3,19.722,NA,NA,NA,NA,NA,NA,NA
REPLICATED TRIAL,2018,Macomb,24,17,42104,4,N1,WPLUS,PHHB9*PHZ51,UIUC4,MacombN1WPLUSUIUC4,27,6/7/2018,11/20/2018,NA,NA,NA,NA,1.84,1.648333333,91.655,1.790833333,108.4166667,218,80,20.804,19.08,NA,NA,NA,NA,8.4,3.7,71.9
REPLICATED TRIAL,2019,UIUC2019,1,33,1033,1,N2,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WMINUSUIUC4,61,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.85,1.91,88.32,NA,103.92,293,132,25.4,23.38,8.4368112,24.5,58.5,148.3830499,7.3,3.3,73.3
REPLICATED TRIAL,2019,UIUC2019,4,21,4021,1,N1,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WMINUSUIUC4,65,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.85,1.91,90.69,NA,109.34,280,140,25.18,23.32,8.77246928,26.5,57.4,150.199403,10,3.8,71
REPLICATED TRIAL,2019,UIUC2019,5,25,5025,1,N3,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WMINUSUIUC4,67,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.82,1.9,109.71,NA,111.67,291,128,25.76,24.12,12.70511192,27,58.2,216.0530326,8.7,3.7,72.1
REPLICATED TRIAL,2019,UIUC2019,7,5,7005,2,N2,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WMINUSUIUC4,64,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.82,1.91,89.58,NA,108.67,268,141,24.9,23.36,9.65697368,25.8,57.5,166.9183044,7.9,3.3,73.2
REPLICATED TRIAL,2019,UIUC2019,9,21,9021,2,N3,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WMINUSUIUC4,65,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.88,1.94,102.02,NA,98,284,146,22.64,21.36,11.30351264,30.5,58.2,183.0025917,9.4,3.8,71.7
REPLICATED TRIAL,2019,UIUC2019,12,21,12021,2,N1,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WMINUSUIUC4,66,10-Jun,10/19/2019,6-Aug,7-Aug,57,58,1.88,1.93,98.9,NA,94.17,284,143,21.36,20.18,8.53206552,29.1,57,140.9157149,9.1,4.7,69.8
REPLICATED TRIAL,2019,UIUC2019,13,29,13029,3,N3,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WMINUSUIUC4,71,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.82,1.91,92.53,NA,108.17,298,140,24.88,22.72,11.38969512,27.1,59.2,193.4187796,8.7,3.4,72.6
REPLICATED TRIAL,2019,UIUC2019,15,25,15025,3,N1,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WMINUSUIUC4,64,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.86,1.92,90.51,NA,103.67,193,122,23.62,21.75,8.50485,26.2,54.8,146.211668,8.5,3.3,72.5
REPLICATED TRIAL,2019,UIUC2019,18,5,18005,3,N2,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WMINUSUIUC4,60,10-Jun,10/19/2019,5-Aug,6-Aug,56,57,1.81,1.88,80,NA,108.59,290,131,24.65,23.5,8.87225952,28,55.4,148.8078166,8.3,4.4,70.9
REPLICATED TRIAL,2019,UIUC2019,19,29,19029,4,N3,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WMINUSUIUC4,63,10-Jun,10/19/2019,7-Aug,9-Aug,58,60,1.84,1.9,104.17,NA,95.75,290,127,21.72,20.18,11.26268936,29.6,58.3,184.7029264,8.2,3.6,72.5
REPLICATED TRIAL,2019,UIUC2019,22,29,22029,4,N1,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WMINUSUIUC4,61,10-Jun,10/19/2019,10-Aug,11-Aug,61,62,1.89,1.93,78.31,NA,89.42,235,101,21.51,20.03,6.12802792,30.6,55,99.069328,7.9,3.3,72.6
REPLICATED TRIAL,2019,UIUC2019,24,41,24041,4,N2,WMINUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WMINUSUIUC4,65,10-Jun,10/19/2019,9-Aug,11-Aug,60,62,1.88,1.93,85.46,NA,90.92,259,131,21.04,20.23,8.83143624,25.1,57,154.0891881,8.3,3.5,72.7
REPLICATED TRIAL,2019,UIUC2019,2,33,2033,1,N2,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WPLUSUIUC4,61,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.86,1.94,108.38,NA,103.34,302,139,25.02,23.62,9.31224376,24.2,57.9,164.4305663,7.2,3.5,73.3
REPLICATED TRIAL,2019,UIUC2019,3,21,3021,1,N1,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WPLUSUIUC4,66,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.89,1.93,85.84,NA,102.58,298,140,24.1,22.84,8.35970056,24.8,54.8,146.4426481,10.3,3.7,71
REPLICATED TRIAL,2019,UIUC2019,6,25,6025,1,N3,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WPLUSUIUC4,68,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.8,1.91,95.71,NA,106.08,291,145,21.82,20.42,9.85201824,29.8,57.7,161.1095671,8.8,3.5,72.3
REPLICATED TRIAL,2019,UIUC2019,8,5,8005,2,N2,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WPLUSUIUC4,65,10-Jun,10/19/2019,8-Aug,10-Aug,59,61,1.83,1.92,95.2,NA,114.42,275,125,23.36,21.98,10.2738588,26.7,56.2,175.4270574,8.4,3.4,72.6
REPLICATED TRIAL,2019,UIUC2019,10,21,10021,2,N3,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WPLUSUIUC4,69,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.87,1.94,97.74,NA,86,280,143,22.78,21.44,10.92249536,30,54.8,178.1061518,9.2,3.7,71.9
REPLICATED TRIAL,2019,UIUC2019,11,21,11021,2,N1,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WPLUSUIUC4,68,10-Jun,10/19/2019,6-Aug,7-Aug,57,58,1.9,1.95,96.3,NA,86.25,264,115,20.78,19.48,7.67024072,31.1,55.4,123.1082697,9.3,4.7,69.6
REPLICATED TRIAL,2019,UIUC2019,14,29,14029,3,N3,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WPLUSUIUC4,67,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.84,1.91,105.12,NA,102.17,302,150,24.26,22.67,10.80002552,26.2,59.6,185.6693234,8.1,3.6,72.7
REPLICATED TRIAL,2019,UIUC2019,16,25,16025,3,N1,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WPLUSUIUC4,58,10-Jun,10/19/2019,7-Aug,9-Aug,58,60,1.85,1.93,102.77,NA,97.17,265,123,19.94,18.28,7.65663296,27.9,55.2,128.5973753,8.4,3.3,72.5
REPLICATED TRIAL,2019,UIUC2019,17,5,17005,3,N2,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WPLUSUIUC4,70,10-Jun,10/19/2019,5-Aug,6-Aug,56,57,1.86,1.93,87.5,NA,95.84,285,146,20.84,19.42,8.84957992,26.5,57.2,151.5196666,8,4.5,71.1
REPLICATED TRIAL,2019,UIUC2019,20,29,20029,4,N3,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N3WPLUSUIUC4,65,10-Jun,10/19/2019,8-Aug,9-Aug,59,60,1.86,1.91,90.03,NA,96.17,280,142,21.87,20.72,9.87469784,29.5,54.5,162.1705328,9.3,3.6,71.8
REPLICATED TRIAL,2019,UIUC2019,21,29,21029,4,N1,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N1WPLUSUIUC4,59,10-Jun,10/19/2019,10-Aug,11-Aug,61,62,1.92,1.95,76.48,NA,76.59,232,104,18.32,17.03,5.61093304,35.4,53.2,84.43579859,9,3.3,72.3
REPLICATED TRIAL,2019,UIUC2019,23,41,23041,4,N2,WPLUS,PHHB9*PHZ51,UIUC4,UIUC2019N2WPLUSUIUC4,64,10-Jun,10/19/2019,9-Aug,11-Aug,60,62,1.91,1.95,87.67,NA,85.67,252,121,19.45,18.36,6.49543744,27.1,54.7,110.3049352,8.2,3.4,73.1
REPLICATED TRIAL,2018,Pana,1,29,12105,1,N2,WPLUS,PHHB9*Q381,UIUC5,PanaN2WPLUSUIUC5,15,5/25/2018,10/15/2018,NA,NA,NA,NA,1.83,1.745,71.55166667,2.631666667,107.25,232,98,25.164,22.03,5.75608248,15.7,61.8,102.4268972,8.7,3.5,71.9
REPLICATED TRIAL,2018,Pana,2,29,11105,1,N2,WMINUS,PHHB9*Q381,UIUC5,PanaN2WMINUSUIUC5,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.883333333,1.7275,81.79666667,0.755833333,130.5833333,240,105,22.85,21.074,6.60429952,14.9,60.6,120.9850216,8.3,3.4,72.2
REPLICATED TRIAL,2018,Pana,3,33,11305,1,N1,WPLUS,PHHB9*Q381,UIUC5,PanaN1WPLUSUIUC5,14,5/25/2018,10/15/2018,NA,NA,NA,NA,1.866666667,1.738333333,67.67583333,1.705,104.3333333,225,90,24.882,22.546,6.39111128,15,57.9,122.3952744,8.8,3.4,71.7
REPLICATED TRIAL,2018,Pana,4,33,12305,1,N1,WMINUS,PHHB9*Q381,UIUC5,PanaN1WMINUSUIUC5,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.751666667,87.82583333,0.608333333,104.25,230,100,21.632,19.358,7.24386424,16.3,60.4,130.9503703,7.7,3.6,72.5
REPLICATED TRIAL,2018,Pana,5,29,12205,1,N3,WPLUS,PHHB9*Q381,UIUC5,PanaN3WPLUSUIUC5,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.741666667,99.65166667,0.461666667,100.5833333,242,90,22.446,20.264,7.69745624,14.7,60.5,141.575725,8.6,3.7,71.5
REPLICATED TRIAL,2018,Pana,6,29,11205,1,N3,WMINUS,PHHB9*Q381,UIUC5,PanaN3WMINUSUIUC5,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.87,1.745833333,74.44833333,1.1825,105.5833333,250,90,23.648,22.42,7.76095912,14.9,61.6,139.8659994,8.7,3.5,71.6
REPLICATED TRIAL,2018,Pana,7,13,22105,2,N2,WPLUS,PHHB9*Q381,UIUC5,PanaN2WPLUSUIUC5,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.913333333,1.741666667,73.51166667,-0.641666667,106.9166667,253,95,23.338,20.98,9.20338168,15.5,61.2,165.7679739,9.1,3.6,71.4
REPLICATED TRIAL,2018,Pana,8,13,21105,2,N2,WMINUS,PHHB9*Q381,UIUC5,PanaN2WMINUSUIUC5,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.926666667,1.775,67.93333333,-0.645833333,97.5,240,115,23.112,20.942,9.3213156,15.3,60,171.6553254,8.4,3.5,72
REPLICATED TRIAL,2018,Pana,9,17,22205,2,N3,WPLUS,PHHB9*Q381,UIUC5,PanaN3WPLUSUIUC5,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.7425,83.23666667,1.596666667,163,245,115,22.686,21.218,8.958442,15.5,58.2,169.6735395,8.6,3.6,71.7
REPLICATED TRIAL,2018,Pana,10,17,21205,2,N3,WMINUS,PHHB9*Q381,UIUC5,PanaN3WMINUSUIUC5,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.833333333,1.781666667,70.54833333,2.021666667,127.8333333,240,112,22.878,20.218,8.3687724,15.1,58.3,158.9823094,8.7,3.7,71.5
REPLICATED TRIAL,2018,Pana,11,5,22305,2,N1,WPLUS,PHHB9*Q381,UIUC5,PanaN1WPLUSUIUC5,19,5/25/2018,10/15/2018,NA,NA,NA,NA,1.903333333,1.769166667,55.96416667,-0.204166667,91.91666667,218,88,24.72,22.32,NA,NA,NA,NA,NA,NA,NA
REPLICATED TRIAL,2018,Pana,12,5,21305,2,N1,WMINUS,PHHB9*Q381,UIUC5,PanaN1WMINUSUIUC5,6,5/25/2018,10/15/2018,NA,NA,NA,NA,1.82,1.788333333,70.00166667,1.299166667,123.4166667,205,85,22.482,19.456,NA,NA,NA,NA,NA,NA,NA
REPLICATED TRIAL,2018,Pana,13,41,31305,3,N1,WMINUS,PHHB9*Q381,UIUC5,PanaN1WMINUSUIUC5,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.755,78.015,0.781666667,110.9166667,213,90,21.55,19.464,7.17582544,16,58.9,133.5007685,8.5,3.6,71.6
REPLICATED TRIAL,2018,Pana,14,41,32305,3,N1,WPLUS,PHHB9*Q381,UIUC5,PanaN1WPLUSUIUC5,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.926666667,1.778333333,66.60416667,-1.113333333,90.16666667,210,84,22.946,20.138,8.10568904,14.8,59.1,152.4368486,7.7,3.6,72.4
REPLICATED TRIAL,2018,Pana,15,25,32205,3,N3,WPLUS,PHHB9*Q381,UIUC5,PanaN3WPLUSUIUC5,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.84,1.7475,83.5625,3.3725,105,242,97,25.57,23.024,7.20304096,14.9,58.6,136.4569744,9.2,3.6,71.2
REPLICATED TRIAL,2018,Pana,16,25,31205,3,N3,WMINUS,PHHB9*Q381,UIUC5,PanaN3WMINUSUIUC5,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.896666667,1.7775,50.01083333,-2.166666667,184.3333333,237,95,23.228,20.236,8.76793336,15.8,59,163.2319727,9,3.8,71.2
REPLICATED TRIAL,2018,Pana,17,29,31105,3,N2,WMINUS,PHHB9*Q381,UIUC5,PanaN2WMINUSUIUC5,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.916666667,1.770833333,70.32916667,0.614166667,105.9166667,230,103,22.93,20.378,9.11266328,14.8,61.6,164.4190425,8.4,3.3,72.2
REPLICATED TRIAL,2018,Pana,18,29,32105,3,N2,WPLUS,PHHB9*Q381,UIUC5,PanaN2WPLUSUIUC5,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.84,1.77125,60.8025,1.655,160.875,232,120,21.414,19.362,8.60464024,14.8,60.8,157.2956244,8.6,3.5,71.8
REPLICATED TRIAL,2018,Pana,19,33,42105,4,N2,WPLUS,PHHB9*Q381,UIUC5,PanaN2WPLUSUIUC5,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.853333333,1.718333333,55.51833333,0.466666667,94.58333333,227,85,21.92,19.036,8.7089664,17,60.8,155.0918717,8.1,3.4,72.5
REPLICATED TRIAL,2018,Pana,20,33,41105,4,N2,WMINUS,PHHB9*Q381,UIUC5,PanaN2WMINUSUIUC5,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.85,1.736666667,77.83083333,1.754166667,129.8333333,237,85,22.706,20.578,9.24420496,14.8,59.5,172.6792303,8.7,3.5,71.9
REPLICATED TRIAL,2018,Pana,21,5,41205,4,N3,WMINUS,PHHB9*Q381,UIUC5,PanaN3WMINUSUIUC5,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.83,1.771666667,133.2758333,2.6025,129.0833333,192,100,23.58,21.452,6.09627648,15.8,60.8,110.1339147,10.5,4,69.7
REPLICATED TRIAL,2018,Pana,22,5,42205,4,N3,WPLUS,PHHB9*Q381,UIUC5,PanaN3WPLUSUIUC5,17,5/25/2018,10/15/2018,NA,NA,NA,NA,1.87,1.778333333,117.2341667,2.724166667,96.5,200,85,22.276,20.388,7.5523068,16.1,59.3,139.3910215,9.5,3.6,70.9
REPLICATED TRIAL,2018,Pana,23,17,41305,4,N1,WMINUS,PHHB9*Q381,UIUC5,PanaN1WMINUSUIUC5,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.823333333,1.715833333,92.0675,4.318333333,131.1666667,226,95,24.334,21.668,6.24596184,15.3,58.3,118.3755722,9.6,3.6,71
REPLICATED TRIAL,2018,Pana,24,17,42305,4,N1,WPLUS,PHHB9*Q381,UIUC5,PanaN1WPLUSUIUC5,3,5/25/2018,10/15/2018,NA,NA,NA,NA,1.843333333,1.710833333,82.85666667,2.9975,166.8333333,198,77,23.796,21.712,1.5648924,13.3,53,33.39455175,9.9,3.9,70.3
REPLICATED TRIAL,2018,Macomb,1,25,11205,1,N2,WMINUS,PHHB9*Q381,UIUC5,MacombN2WMINUSUIUC5,20,6/7/2018,11/20/2018,NA,NA,NA,NA,1.926666667,1.746666667,75.02416667,-1.3625,96.66666667,205,77,21.702,20.198,6.25503368,18.5,53.3,124.769364,8.6,3.6,71.9
REPLICATED TRIAL,2018,Macomb,2,25,12205,1,N2,WPLUS,PHHB9*Q381,UIUC5,MacombN2WPLUSUIUC5,30,6/7/2018,11/20/2018,NA,NA,NA,NA,1.923333333,1.765833333,88.28333333,-2.398333333,122.8333333,215,82,20.582,19.316,3.30668568,17.5,54.8,64.94028852,8.4,3.9,71.5
REPLICATED TRIAL,2018,Macomb,3,29,12105,1,N1,WPLUS,PHHB9*Q381,UIUC5,MacombN1WPLUSUIUC5,28,6/7/2018,11/21/2018,NA,NA,NA,NA,1.896666667,1.695833333,72.61083333,-0.866666667,102.8333333,190,62,20.228,18.532,5.48392728,17,54.9,108.1546868,NA,NA,NA
REPLICATED TRIAL,2018,Macomb,4,29,11105,1,N1,WMINUS,PHHB9*Q381,UIUC5,MacombN1WMINUSUIUC5,31,6/7/2018,11/21/2018,NA,NA,NA,NA,1.886666667,1.706666667,82.33333333,-0.12,109.5,195,85,21.408,19.342,5.04847896,17.1,54.9,99.44676173,7.9,3.9,72
REPLICATED TRIAL,2018,Macomb,5,5,11305,1,N3,WMINUS,PHHB9*Q381,UIUC5,MacombN3WMINUSUIUC5,6,6/7/2018,11/20/2018,NA,NA,NA,NA,1.906666667,1.7325,56.07166667,-1.191666667,99.08333333,215,81,22.908,20.972,3.68770296,17.9,56,70.52757819,NA,NA,NA
REPLICATED TRIAL,2018,Macomb,6,5,12305,1,N3,WPLUS,PHHB9*Q381,UIUC5,MacombN3WPLUSUIUC5,6,6/7/2018,11/20/2018,NA,NA,NA,NA,1.906666667,1.713333333,66.50583333,-1.020833333,83.41666667,206,76,16.502,15.612,4.20933376,20.4,54.3,80.49603888,10.5,4,69.8
REPLICATED TRIAL,2018,Macomb,7,9,21105,2,N1,WMINUS,PHHB9*Q381,UIUC5,MacombN1WMINUSUIUC5,18,6/7/2018,11/20/2018,NA,NA,NA,NA,1.883333333,1.743333333,69.87583333,-0.829166667,104.75,194,65,22.302,20.648,4.16397456,18.1,53.5,83.15456506,8,3.7,72.2
REPLICATED TRIAL,2018,Macomb,8,9,22105,2,N1,WPLUS,PHHB9*Q381,UIUC5,MacombN1WPLUSUIUC5,8,6/7/2018,11/20/2018,NA,NA,NA,NA,1.846666667,1.695,77.63583333,1.36,106.6666667,211,72,24.616,22.778,6.06906096,17.8,54.3,119.8509268,8.9,3.9,71.1
REPLICATED TRIAL,2018,Macomb,9,41,22305,2,N3,WPLUS,PHHB9*Q381,UIUC5,MacombN3WPLUSUIUC5,24,6/7/2018,11/21/2018,NA,NA,NA,NA,1.92,1.743333333,52.835,-0.620833333,96.58333333,212,83,18.848,17.144,5.84680088,17.8,55.8,112.3579564,8.4,3.6,71.9
REPLICATED TRIAL,2018,Macomb,10,41,21305,2,N3,WMINUS,PHHB9*Q381,UIUC5,MacombN3WMINUSUIUC5,24,6/7/2018,11/21/2018,NA,NA,NA,NA,1.873333333,1.6875,69.4,0.826666667,103.4166667,210,78,20.244,18.442,5.7606184,17.6,55.7,111.1703653,8.9,3.7,71.4
REPLICATED TRIAL,2018,Macomb,11,13,22205,2,N2,WPLUS,PHHB9*Q381,UIUC5,MacombN2WPLUSUIUC5,18,6/7/2018,11/20/2018,NA,NA,NA,NA,1.873333333,1.681666667,79.25333333,0.979166667,115.25,228,89,20.304,18.284,5.22084392,17.8,54.1,103.4816087,9.1,3.6,71.1
REPLICATED TRIAL,2018,Macomb,12,13,21205,2,N2,WMINUS,PHHB9*Q381,UIUC5,MacombN2WMINUSUIUC5,31,6/7/2018,11/20/2018,NA,NA,NA,NA,1.86,1.73,78.9825,1.839166667,109.75,210,91,20.342,18.294,8.20094336,18.7,50.6,171.8904507,9.2,3.9,70.9
REPLICATED TRIAL,2018,Macomb,13,21,32205,3,N2,WPLUS,PHHB9*Q381,UIUC5,MacombN2WPLUSUIUC5,28,6/7/2018,11/20/2018,NA,NA,NA,NA,1.88,1.715833333,94.2825,1.489166667,97.16666667,190,65,20.7,18.656,7.09417888,18.8,56.7,132.5326905,8.6,3.6,71.7
REPLICATED TRIAL,2018,Macomb,14,21,31205,3,N2,WMINUS,PHHB9*Q381,UIUC5,MacombN2WMINUSUIUC5,25,6/7/2018,11/20/2018,NA,NA,NA,NA,1.886666667,1.706666667,97.6325,0.690833333,107.6666667,212,78,21.092,18.834,6.1008124,19.5,56.2,113.997452,8.7,3.7,71.6
REPLICATED TRIAL,2018,Macomb,15,41,31105,3,N1,WMINUS,PHHB9*Q381,UIUC5,MacombN1WMINUSUIUC5,27,6/7/2018,11/21/2018,NA,NA,NA,NA,1.916666667,1.713333333,110.9175,0.653333333,76.91666667,209,81,19.472,17.546,5.39320888,17.8,56,103.2711327,7.8,3.7,72.2
REPLICATED TRIAL,2018,Macomb,16,41,32105,3,N1,WPLUS,PHHB9*Q381,UIUC5,MacombN1WPLUSUIUC5,26,6/7/2018,11/21/2018,NA,NA,NA,NA,1.923333333,1.709166667,50.5675,-1.963333333,87,198,76,19.136,16.748,4.73096456,17.4,64.1,79.52791958,8,3.8,72
REPLICATED TRIAL,2018,Macomb,17,9,31305,3,N3,WMINUS,PHHB9*Q381,UIUC5,MacombN3WMINUSUIUC5,30,6/7/2018,11/20/2018,NA,NA,NA,NA,1.883333333,1.728333333,71.48833333,1.391666667,107.5833333,213,83,22.832,20.928,8.01950656,17.5,54.3,158.9460263,9.1,3.8,71.2
REPLICATED TRIAL,2018,Macomb,18,9,32305,3,N3,WPLUS,PHHB9*Q381,UIUC5,MacombN3WPLUSUIUC5,26,6/7/2018,11/20/2018,NA,NA,NA,NA,1.866666667,1.748333333,77.6025,0.8025,102.5833333,210,84,22.908,21.166,6.8719188,17.8,54.7,134.7132828,8.7,3.9,71.1
REPLICATED TRIAL,2018,Macomb,19,17,42205,4,N2,WPLUS,PHHB9*Q381,UIUC5,MacombN2WPLUSUIUC5,20,6/7/2018,11/20/2018,NA,NA,NA,NA,1.91,1.745833333,78.275,-0.684166667,93.25,213,82,22.206,19.98,4.48602488,19.2,56.2,84.13653688,8.7,3.8,71.3
REPLICATED TRIAL,2018,Macomb,20,17,41205,4,N2,WMINUS,PHHB9*Q381,UIUC5,MacombN2WMINUSUIUC5,15,6/7/2018,11/20/2018,NA,NA,NA,NA,1.903333333,1.734166667,66.015,0.048333333,93.75,207,92,20.38,18.104,4.23654928,18.2,50.7,89.16727939,9.2,3.6,71.3
