EXP,YEAR,LOC,RANGE,ROW,PLOT,REP,NITRO,WEED,PED,HYB,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STA,FIB,ASH,DENS,MCA,PROTA,OLA,STRA,DTA,TWA,FRA,TEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,Bray1P,TOC,TN,Soil CN,Sand,Silt ,Clay,SMC,InorgN,POMN,POMC,POMCN,PMN,POXC,FDA,Plot2,NH4N-V8,NO3N-V8,POMN-V8,POMC-V8,POMCN-V8,PMN-V8,POXC-V8,BD-V8,NH4N-VT,NO3N-VT,POMN-VT,POMC-VT,POMCN-VT,PMN-VT,POXC-VT,BD-VT,NH4N-R2,NO3N-R2,POMN-R2,POMC-R2,POMCN-R2,PMN-R2,POXC-R2,BD-R2
OREI_Replicated_Exp,2018,Pana,18,41,32107,3,N2,WPLUS,PHW52*LH185,UIUC7,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.771666667,88.51,1.068333333,97.16666667,235,90,20.548,18.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana32107,3.26,21.13,0.208126858,2.738949455,13.1354,22.976,405.522,1.241015691,2.51,18.18,0.136663337,1.862937063,13.7641,21.152,484.812,1.237427363,2.39869281,18.64130719,0.206673307,2.571015936,12.6646,32.50504575,522.9594,1.213476208
OREI_Replicated_Exp,2018,Pana,19,5,42102,4,N2,WPLUS,PHHB9*PHR63,UIUC2,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.72,88.07833333,2.435,117.0833333,215,85,23.062,20.69,8.35516464,16.7,60.8,149.3290642,8.7,3.6,71.7,NA,NA,NA,9.6,8.7,3.6,71.7,1.278,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,9,42110,4,N2,WPLUS,17.461,ORG1,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.93,1.775,78.985,-0.72,94.5,240,115,19.918,17.756,9.28502824,15.4,57.9,176.9794892,10.1,4.5,68.8,NA,NA,NA,10.5,10.1,4.5,68.8,1.18,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42110,3.34,21.94,0.179020979,2.423176823,13.4426,15.976,411.4944,1.17355439,2.66,16.49,0.2352,2.9148,12.4669,26.984,533.664,1.177511848,2.529411765,16.91058824,0.150298211,1.985188867,13.1047,23.24047059,500.9166,1.169354992
OREI_Replicated_Exp,2018,Pana,23,41,41304,4,N1,WMINUS,PHHB9*PHZ51,UIUC4,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.833333333,1.689166667,78.18666667,3.015833333,119,265,105,25.334,22.986,10.32375392,15.3,59.2,192.6847113,7.5,3.3,72.5,NA,NA,NA,10.3,7.5,3.3,72.5,1.229,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,17,42109,4,N2,WPLUS,461.2B24,ORG2,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.739166667,62.70333333,1.1475,107.5833333,245,115,22.742,20.596,6.8945984,15.1,55,138.8359333,10.1,4.1,69.4,NA,NA,NA,10.3,10.1,4.1,69.4,1.175,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,21,42103,4,N2,WPLUS,PHHB9*PHW30,UIUC3,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.906666667,1.756666667,71.9875,-0.200833333,122.6666667,260,124,22.748,20.566,9.73862024,15.6,59.8,179.3026063,8.4,3.3,72.2,NA,NA,NA,10.3,8.4,3.3,72.2,1.278,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,25,42101,4,N2,WPLUS,PHHB9*PHM49,UIUC1,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.866666667,1.731666667,108.0358333,1.965833333,111.8333333,240,105,24.18,22.256,8.83597216,16.3,60.5,159.4675534,8,3.6,72.1,NA,NA,NA,10.8,8,3.6,72.1,1.256,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,29,42106,4,N2,WPLUS,PHP38*Q381,UIUC6,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.783333333,68.99833333,0.719166667,112.5,237,111,21.164,18.04,8.7543256,15.3,60.7,159.3548639,8.5,3.8,71.6,NA,NA,NA,9.6,8.5,3.8,71.6,1.282,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,33,42105,4,N2,WPLUS,PHHB9*Q381,UIUC5,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.853333333,1.718333333,55.51833333,0.466666667,94.58333333,227,85,21.92,19.036,8.7089664,17,60.8,155.0918717,8.1,3.4,72.5,NA,NA,NA,9.5,8.1,3.4,72.5,1.269,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,37,42108,4,N2,WPLUS,PHW52*Q381,UIUC8,19,5/25/2018,10/15/2018,NA,NA,NA,NA,1.886666667,1.7475,63.23583333,0.36,98.58333333,222,80,20.83,18.438,5.6472204,15.1,58.3,107.2807454,9.4,3.7,71.1,NA,NA,NA,10.1,9.4,3.7,71.1,1.303,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,41,42107,4,N2,WPLUS,PHW52*LH185,UIUC7,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.905,1.73875,61.0125,0.14875,104.5,240,100,21.958,19.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42107,2.89,21.03,0.123376623,1.75974026,14.584,17.968,413.2008,1.227654806,2.496732026,19.44326797,0.164776119,2.263880597,13.6954,19.69861438,450.864,1.295911439,2.431372549,18.37862745,0.150298211,2.045725646,13.4077,19.87890196,507.699,1.299797941
OREI_Replicated_Exp,2018,Pana,20,5,41102,4,N2,WMINUS,PHHB9*PHR63,UIUC2,21,5/25/2018,10/15/2018,NA,NA,NA,NA,1.856666667,1.7075,89.5675,3.391666667,130.6666667,225,103,24.874,22.098,8.25083848,17.5,59.9,148.2426332,9.1,3.6,71.3,NA,NA,NA,9.3,9.1,3.6,71.3,1.275,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,9,41110,4,N2,WMINUS,17.461,ORG1,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.916666667,1.76,61.9075,-0.999166667,98.66666667,253,100,22.898,20.08,9.00833712,15.2,57.3,173.91369,9.4,4.5,69.4,NA,NA,NA,10.6,9.4,4.5,69.4,1.177,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,24,41,42304,4,N1,WPLUS,PHHB9*PHZ51,UIUC4,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.816666667,1.706666667,95.99166667,2.650833333,135,255,118,22.904,20.862,7.70199216,14.8,57.1,149.9182375,9,3.5,71.3,NA,NA,NA,11.4,9,3.5,71.3,1.268,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,17,41109,4,N2,WMINUS,461.2B24,ORG2,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.863333333,1.7175,82.96583333,1.866666667,96.83333333,250,130,22.782,20.272,7.52055536,15.8,56.9,145.1769428,10.1,4.7,68.8,NA,NA,NA,10.5,10.1,4.7,68.8,1.194,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,21,41103,4,N2,WMINUS,PHHB9*PHW30,UIUC3,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.795,77.29083333,0.124166667,147.25,274,120,23.268,21.372,10.51426256,15.7,60.7,190.4871177,8.8,3.4,71.6,NA,NA,NA,9.6,8.8,3.4,71.6,1.274,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,25,41101,4,N2,WMINUS,PHHB9*PHM49,UIUC1,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.763333333,81.6825,0.931666667,107.3333333,247,111,23.308,21.312,8.84050808,15.3,61.5,158.8303266,8.4,3.5,71.8,NA,NA,NA,10.1,8.4,3.5,71.8,1.26,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,29,41106,4,N2,WMINUS,PHP38*Q381,UIUC6,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.795,72.255,1.0525,132.5,230,105,21.568,18.862,9.0945196,15.1,60.2,167.3165386,8.7,3.9,71.3,NA,NA,NA,10.9,8.7,3.9,71.3,1.289,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,33,41105,4,N2,WMINUS,PHHB9*Q381,UIUC5,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.85,1.736666667,77.83083333,1.754166667,129.8333333,237,85,22.706,20.578,9.24420496,14.8,59.5,172.6792303,8.7,3.5,71.9,NA,NA,NA,9,8.7,3.5,71.9,1.273,59.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,37,41108,4,N2,WMINUS,PHW52*Q381,UIUC8,16,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.7775,74.26333333,0.768333333,120,220,94,22.9,20.0982,4.52684816,21.5,57.8,80.20208431,9.2,3.8,70.9,NA,NA,NA,10.7,9.2,3.8,70.9,1.278,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,20,41,41107,4,N2,WMINUS,PHW52*LH185,UIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.739166667,83.16333333,3.018333333,102.75,240,99,21.328,19.024,9.979024,15.2,57.1,193.3284283,8,3.4,72.2,NA,NA,NA,11.1,8,3.4,72.2,1.252,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,5,41205,4,N3,WMINUS,PHHB9*Q381,UIUC5,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.83,1.771666667,133.2758333,2.6025,129.0833333,192,100,23.58,21.452,6.09627648,15.8,60.8,110.1339147,10.5,4,69.7,NA,NA,NA,11.2,10.5,4,69.7,1.271,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,9,41203,4,N3,WMINUS,PHHB9*PHW30,UIUC3,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.875,1.7275,85.9525,1.1575,113.625,265,115,24.364,21.948,NA,NA,NA,NA,8.9,3.6,71.3,NA,NA,NA,11.5,8.9,3.6,71.3,1.266,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,13,41201,4,N3,WMINUS,PHHB9*PHM49,UIUC1,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.725,107.335,5.1075,155.25,280,145,24.438,22.568,9.92459296,19.9,59,175.7685287,8.4,3.5,72,NA,NA,NA,11.3,8.4,3.5,72,1.265,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,17,41208,4,N3,WMINUS,PHW52*Q381,UIUC8,15,5/25/2018,10/15/2018,NA,NA,NA,NA,1.84,1.784166667,83.97666667,1.2225,109.25,230,92,23.194,20.826,5.58825344,14.9,58.1,106.7769302,8.8,3.9,71.2,NA,NA,NA,11.7,8.8,3.9,71.2,1.279,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,21,41202,4,N3,WMINUS,PHHB9*PHR63,UIUC2,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.7525,78.67666667,-0.920833333,105.25,240,107,23.554,21.114,9.5481116,15.8,61.5,170.5306201,8.7,3.9,71.3,NA,NA,NA,11.3,8.7,3.9,71.3,1.282,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,25,41210,4,N3,WMINUS,17.461,ORG1,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.906666667,1.763333333,75.46583333,-0.024166667,95.5,270,146,23.23,20.95,9.07637592,15.2,56.1,178.9754137,10.6,4.4,68.4,NA,NA,NA,11.9,10.6,4.4,68.4,1.186,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,19,13,42104,4,N2,WPLUS,PHHB9*PHZ51,UIUC4,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.724166667,73.86166667,0.228333333,130,260,105,23.308,21.172,8.19640744,15.4,61.1,148.0473373,7.9,3.6,72,NA,NA,NA,9.9,7.9,3.6,72,1.243,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,33,41206,4,N3,WMINUS,PHP38*Q381,UIUC6,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.86,1.689166667,91.2925,2.926666667,124.3333333,245,115,24.588,21.304,9.2759564,15,59.3,173.4486165,9.3,3.9,70.6,NA,NA,NA,11.4,9.3,3.9,70.6,1.267,58.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,37,41209,4,N3,WMINUS,461.2B24,ORG2,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.754166667,96.16333333,0.651666667,106.3333333,247,140,21.408,19.214,7.030676,15.8,55.4,139.3950398,10.6,4.2,68.9,NA,NA,NA,11.5,10.6,4.2,68.9,1.2,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,21,41,41207,4,N3,WMINUS,PHW52*LH185,UIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.883333333,1.800833333,75.99166667,1.308333333,102.8333333,237,96,23.27,20.754,10.37364904,15.5,58.1,196.8158348,8.6,3.8,71.3,NA,NA,NA,11.9,8.6,3.8,71.3,1.255,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,22,5,42205,4,N3,WPLUS,PHHB9*Q381,UIUC5,17,5/25/2018,10/15/2018,NA,NA,NA,NA,1.87,1.778333333,117.2341667,2.724166667,96.5,200,85,22.276,20.388,7.5523068,16.1,59.3,139.3910215,9.5,3.6,70.9,NA,NA,NA,9.5,9.5,3.6,70.9,1.271,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,22,9,42203,4,N3,WPLUS,PHHB9*PHW30,UIUC3,0,5/25/2018,10/15/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,3.6,71.3,NA,NA,NA,10.4,8.8,3.6,71.3,1.262,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,22,13,42201,4,N3,WPLUS,PHHB9*PHM49,UIUC1,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.863333333,1.741666667,100.7675,1.2225,139.9166667,255,128,25.606,23.398,9.52996792,18,58.1,175.4595729,8.7,3.5,71.7,NA,NA,NA,11,8.7,3.5,71.7,1.273,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,22,17,42208,4,N3,WPLUS,PHW52*Q381,UIUC8,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.895,1.76,68.35875,0.77375,129.25,225,94,22.35,20.212,8.76793336,15.6,59,163.6196971,9,3.6,71.4,NA,NA,NA,9.3,9,3.6,71.4,1.281,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,22,21,42202,4,N3,WPLUS,PHHB9*PHR63,UIUC2,22,5/25/2018,10/15/2018,NA,NA,NA,NA,1.923333333,1.755,85.01,-0.53,113,252,114,23.526,21.434,8.92215464,16,60.4,161.867628,8.2,3.4,72.2,NA,NA,NA,11.7,8.2,3.4,72.2,1.271,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,22,25,42210,4,N3,WPLUS,17.461,ORG1,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.91,1.76,80.02375,1.3825,107.625,257,137,22.928,20.408,8.81782848,14.6,56.4,174.176004,10.7,4.2,68.7,NA,NA,NA,9.3,10.7,4.2,68.7,1.195,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42210,3.43,19.12,0.156243756,2.105894106,13.4401,13.192,459.2736,1.166164007,3.035947712,15.68405229,0.1872,2.4336,13.0242,25.59524183,509.652,1.244424348,2.251633987,18.19836601,0.195924453,2.401888668,12.3047,27.51869281,773.9082,1.16842424
OREI_Replicated_Exp,2018,Pana,20,13,41104,4,N2,WMINUS,PHHB9*PHZ51,UIUC4,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.843333333,1.706666667,113.61,1.705,83.66666667,270,120,21.638,19.448,9.57986304,15.5,58.6,180.2047782,8.1,3.3,72.1,NA,NA,NA,9,8.1,3.3,72.1,1.232,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana41104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2018,Pana,22,33,42206,4,N3,WPLUS,PHP38*Q381,UIUC6,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.89,1.746666667,89.34083333,1.950833333,112.9166667,248,95,23.462,20.56,8.4821704,15,59.6,157.8074739,9,3.7,71.2,NA,NA,NA,9.6,9,3.7,71.2,1.276,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pana42206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
